,item_name,url,origin_price,colors,prices,version,images,category
281,Lenovo V15 G4 IRU (83A1000BVN) (i3-1315U/8GB/256GB/15.6 inch FHD/Non OS/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-v15-g4-iru-83a1000bvn,"12,490,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4589_laptop-lenovo-v15-g4-iru-83a1000bvn/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/10/lenovo-v15-g4-iru-83a1000bvn-1.png']",LENOVO
282,Laptop Lenovo ThinkPad E14 Gen 5 21JK00H5VN ( i5-13420H/16GB/512GB/14inch WUXGA/Win 11/Đen) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-thinkpad-e14-gen-5-21jk00h5vn,"21,390,000 ₫",['Đen'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4574_laptop-lenovo-thinkpad-e14-gen-5-21jk00h5vn/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/21jk00h5vn-7.png']",LENOVO
283,"Laptop Lenovo IdeaPad 1 15AMN7 (82VG0061VN) - (Ryzen 5 7520U/8GB/256GB/Radeon 610M/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/lenovo-ideapad-1-15amn7-82vg0061vn,"12,690,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/27/lenovo-ideapad-1-15amn7-gray.png'],LENOVO
284,"Laptop Lenovo LOQ 15IRH8 (82XV00QXVN) - (i7-13620H/16GB/512GB/RTX 4050/15.6"" FHD144Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-loq-15irh8-82xv00qxvn-chinh-hang,"31,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/04/05/loq-15irh8-ct1-02.png'],LENOVO
285,"Laptop Lenovo IdeaPad 1 15AMN7 (82VG0022VN) - (Ryzen 5 7520U/8GB/512GB/Radeon 610M/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-1-15amn7-82vg0022vn-chinh-hang,"13,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/27/lenovo-ideapad-1-15amn7-gray.png'],LENOVO
286,"Laptop Lenovo LOQ 15IRH8 (82XV00QPVN) - (i5-12450H/16GB/512GB/RTX 2050/15.6"" FHD IPS 144Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-loq-15irh8-82vx00qpvn-chinh-hang,"18,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/23/82xv00qpvn-1.png'],LENOVO
287,"Laptop Lenovo ThinkBook 14 G6 IRL (21KG00BXVN) - (i5-13500H/16GB/512GB/Intel Iris Xe/14"" WUXGA IPS/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-thinkbook-14-g6-irl-21kg00bxvn-chinh-hang,Giá: Liên hệ,[''],[''],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/23/21kg00bxvn-1.png'],LENOVO
288,"Laptop Lenovo Ideapad Slim 5 14ILR8 (82XD002VVN) - (i5-13500H/16GB/512GB/14"" WUXGA OLED/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-5-14ilr8-82xd002vvn-chinh-hang,"18,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/23/82xd002vvn-1.png'],LENOVO
289,"Laptop Lenovo Ideapad 3 14IAU7 (82RJ000HVN) - (i3-1215U/8GB/512GB/14"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-3-14iau7-82rj000hvn-chinh-hang,"12,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/23/82rj000hvn-1.png'],LENOVO
290,"Laptop Lenovo LOQ 15IRH8 - 82XV000PVN (i5-13420H/8GB/512GB/RTX 4050/15.6"" FHD IPS 144Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-loq-15irh8-82xv000pvn-chinh-hang,"31,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/12/21/loq-15irh8-ct1-02.png'],LENOVO
291,"Laptop Lenovo Ideapad Slim 5 16IAH8-83BG001XVN (i5-12450H/16GB/512GB/16"" WUXGA/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-5-16iah8-83bg001xvn-chinh-hang,"17,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/11/09/83bg001xvn-1.png'],LENOVO
292,"Laptop Lenovo IdeaPad Gaming 3 15ACH6-82K2027QVN (Ryzen 5 5500H/8GB/512GB/RTX 2050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/lap-top/laptop-lenovo-ideapad-gaming-3-15ach6-82k2027qvn-chinh-hang,"17,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/11/09/82k2027qvn-1.png'],LENOVO
293,Laptop Lenovo V14 G3 IAP 82TSA071VN (i3-1215U/4GB/256GB/14'' FHD) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-v14-g3-iap-82tsa071vn-chinh-hang,"10,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/16/82tsa071vn-1.png'],LENOVO
294,"Laptop Lenovo IdeaPad Slim 3 15IAH8-83ER000BVN (i5-12450H/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-slim-3-15iah8-83er000bvn-chinh-hang,"14,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/16/83eq000bvn-1.png'],LENOVO
295,"Laptop Lenovo ThinkPad E14 Gen 4 - 21E300E4VN - (i7-1255U/8GB/256GB/14"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-thinkpad-e14-gen-4-21e300e4vn-chinh-hang,"24,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/12/21e300e4vn-1.png'],LENOVO
296,"Laptop Lenovo ThinkBook 15 Gen 4 - 21DJ00CWVN (i7-1255U/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-thinkbook-15-gen-4-21dj00cwvn-chinh-hang,"23,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/09/26/21dj00cwvn-1.png'],LENOVO
297,"Laptop Lenovo IdeaPad 5 Pro 16ARH7-82SN003JVN (R5-6600HS/16GB/512GB/RTX 3050/16"" 2.5K IPS/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-5-pro-16arh7-82sn003jvn-chinh-hang,"24,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/02/20/image-removebg-preview-5.png'],LENOVO
298,"Laptop Lenovo IdeaPad 5 15ABA7-82SG007KVN (R5-5625U/8GB/512GB/AMD Radeon Graphics/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-3-15aba7-82sg007kvn-chinh-hang,"17,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/05/04/82sg007kvn-1.png'],LENOVO
299,"Laptop Lenovo IdeaPad 3 14IAU7-82RJ009MVN (i3-1215U/8GB/256GB/Intel UHD Graphics/14"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-3-14iau7-82rj009mvn-chinh-hang,"13,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/04/04/82rj009mvn-1.png'],LENOVO
300,Laptop Lenovo IdeaPad 3 15ABA7-82RN006YVN- R7-5825U/8GB/512GB/15.6FHD/W11H,https://hoanghamobile.com/laptop/laptop-lenovo-ideapad-3-15aba7-82rn006yvn-r7-5825u-8gb-512gb-15-6fhd-w11h,"17,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/10/03/image-removebg-preview-44.png'],LENOVO
301,"Laptop Lenovo ThinkPad E16 Gen 1 (21JN006PVN) - (i5-1335U/8GB/512GB/16"" WUXGA IPS/Cảm biến vân tay/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lenovo-thinkpad-e16-gen-1-21jn006pvn-chinh-hang,"19,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/03/09/thinkpad-e15-gen-4-1.png'],LENOVO
302,"Laptop Lenovo V14 G4 IAH (83FR000UVN) - (i5-12500H/16GB/512GB/14"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/lenovo-v14-g4-iah-83fr000uvn,"13,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/04/03/lenovo-v14-g4-iah-ct1-09.png'],LENOVO
303,"Lenovo Ideapad Slim 3 14IAH8 (83EQ0005VN) (i5-12450H/16GB/512GB/14"" FHD/WIN11/Xám) - Chính hãng",https://hoanghamobile.com/laptop/lenovo-ideapad-slim-3-14iah8-83eq0005vn,"15,990,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4994_lenovo-ideapad-3-14aih8-83eq0005vn/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/83eq0005vn-1.png']",LENOVO
304,Laptop Lenovo LOQ 15IAX9 83GS001SVN (I5-12450HX/12GB/512GB/ RTX2050/15.6 FHD 144HZ/WIN11/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lenovo-loq-15iax9-83gs001svn,"20,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/05/10/lenovo-loq-15iax9-83gs001svn.png'],LENOVO
305,Laptop LG Gram 14ZD90S-G.AX52A5 (Ultra 5 125H/16GB/256GB/14 inch WUXGA/ No OS/ Black) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lg-gram-14zd90s-g-ax52a5,"27,990,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/02/11/14zd90s-g-1.jpg'],LG
306,Laptop LG Gram 2024 14Z90S-G.AH75A5 (Ultra 7 155H /16GB/512GB/Intel Arc/14 inch WUXGA/Win11/Đen) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lg-gram-2024-14z90s-g-ah75a5,"41,390,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/04/laptop-lg-gram-2024-14z90s-g-4.png'],LG
307,"Laptop LG Gram 14Z90R-G.AH53A5 (i5 1340P/16GB/256GB/14""WUXGA/Win11/Xám) - Chính hãng",https://hoanghamobile.com/laptop/laptop-lg-gram-14z90r-g-ah53a5,"32,490,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5921_laptop-lg-gram-14z90r-g-ah53a5/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/09/14/ah53a5-1.png']",LG
308,Laptop LG Gram 2024 14Z90S-G.AH55A5 (Ultra 5 125H/16GB/512GB/ Intel Arc/14 inch WUXGA /Win 11/Đen) - Chính hãng,https://hoanghamobile.com/laptop/laptop-lg-gram-2024-14z90s-g-ah55a5,"36,290,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/04/laptop-lg-gram-2024-14z90s-g-4_638663151086584771.png'],LG
309,"Laptop Acer Predator Helios Neo 16S AI (PHN16S-71-94T0) (U9 275HX/32G/2TB SSD/16"" OLED/Win11 Home/RTX5070ti/Black)",https://hoanghamobile.com/laptop/laptop-acer-predator-helios-neo-16s-ai-phn16s-71-94t0,"64,490,000 ₫",['Black'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/03/01/phn16s-71-94t0.png'],ACER
310,"Acer Predator Helios Neo 16S AI (PHN16S-71-95MS) (U9-275HX/64G/2TB SSD/16"" OLED/Win11 Home/RTX5070ti/Black)",https://hoanghamobile.com/laptop/laptop-acer-predator-helios-neo-16s-ai-phn16s-71-95ms,"69,990,000 ₫",['Black'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/03/01/phn16s-71-95ms.png'],ACER
311,"Laptop Acer Predator Helios 18 AI (PH18-73-98AQ) (U9 275HX/192G/6TB/18""WQXGA 4K/Win11 HomeSL/RTX5090/Black)",https://hoanghamobile.com/laptop/laptop-acer-predator-helios-18-ai-ph18-73-98aq,"149,990,000 ₫",['Black'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/03/01/ph18-73-98aq.png'],ACER
312,"Laptop Acer Predator Helios 18 AI (PH18-73-93P0) (U9 275HX/64G/3TB/18""WQXGA/Windows 11 Home/RTX5080/Black)",https://hoanghamobile.com/laptop/laptop-acer-predator-helios-18-ai-ph18-73-93p0,"99,990,000 ₫",['Black'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/03/01/ph18-73-93p0.png'],ACER
313,"Laptop Acer Aspire 3 A314-23M-R4TX (NX.KEXSV.001) (R5-7520U/8GB/512GB/14""FHD/Win11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-acer-aspire-3-a314-23m-r4tx-nx-kexsv-001,"16,390,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/16/laptop-acer-aspire-3-a314-23m-r4tx-1.gif'],ACER
314,Laptop Gaming Acer Nitro 5 Tiger AN515-58-52SP (i5-12500H/8GB/512GB/RTX™ 3050 4GB/15.6 inch FHD /Win 11/Đen) (NH.QFHSV.001) - Chính hãng,https://hoanghamobile.com/laptop/laptop-gaming-acer-nitro-5-tiger-an515-58-52sp-i5-12500h-8gb-512gb-rtx-3,"27,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/09/22/image-removebg-preview-12.png'],ACER
315,Laptop Acer Swift X SFX16-51G-50GS (i5-11320H/16GB/512GB/RTX3050Ti/16.1FHD/Win11/Xám) (NX.AYLSV.002) - Chính hãng,https://hoanghamobile.com/laptop/laptop-acer-swift-x-sfx16-51g-50gs-i5-11320h-16gb-512gb-rtx3050ti-16-1fhd,"27,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/10/03/image-removebg-preview-60.png'],ACER
316,Laptop Acer Swift X SFX16-51G-516Q (I5-11320H/16GB/512GB/RTX3050/16.1 FHD/WIN11/XÁM) (NX.AYKSV.002) - Chính hãng,https://hoanghamobile.com/laptop/laptop-acer-swift-x-sfx16-51g-516q-i5-11320h-16gb-512gb-rtx3050-16-1-fhd,"28,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/09/16/image-removebg-preview-93.png'],ACER
317,"Laptop Acer Aspire 3 A315-58-52KT (NX.AM0SV.006) - (i5-1135G7/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-acer-aspire-3-a315-58-52kt-nx-am0sv-006-chinh-hang,"15,490,000 ₫",['Màu Vàng'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/12/aspire-3-a315-58-sg-01b.png'],ACER
318,Laptop Gaming Acer PREDATOR HELIOS 16 2023 - PH16-71-94N1 (i9-13900HX/32GD5/1T+1T RAID/16_2K_240/W11SL/12G_RTX4080/ĐEN) (NH.QJSSV.002) - Chính hãng,https://hoanghamobile.com/laptop/laptop-gaming-acer-predator-helios-16-2023-ph16-71-94n1-nh-qjssv-002,"117,790,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/02/24/ph16-71-94n1-1.png'],ACER
319,Laptop Gaming Acer PREDATOR HELIOS 18 2023 - PH18-71-94SJ (i9-13900HX/32GD5/1T+1T RAID/18_2K_240/W11SL/12G_RTX4080/ĐEN) (NH.QKRSV.002) - Chính hãng,https://hoanghamobile.com/laptop/laptop-gaming-acer-predator-helios-18-2023-ph18-71-94sj-nh-qkrsv-002,"119,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/02/24/ph18-71-94sj-1.png'],ACER
320,Laptop Gaming Acer Nitro 5 Tiger AN515-58-769J (i7-12700H/8GD4/512GSSD/15.6FHD_144/W11/4GD6_RTX3050/ĐEN((NH.QFHSV.003) - Chính hãng,https://hoanghamobile.com/laptop/laptop-gaming-acer-nitro-5-tiger-an515-58-769j-i7-12700h-8gd4-512gssd,"30,490,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/12/22/image-removebg-preview-4.png'],ACER
321,Laptop Acer Aspire 3 A315-58-54XF i5-1135G7/8GB/512GB/15.6FHD/Win11/Safari Gold (NX.AM0SV.007) - Chính Hãng,https://hoanghamobile.com/laptop/laptop-acer-aspire-3-a315-58-54xf-i5-1135g7-8gb-512gb-15-6fhd-win11,"18,890,000 ₫",['Màu Vàng'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/11/12/image-removebg-preview-76.png'],ACER
322,Laptop Gaming Acer Aspire 7 A715-43G-R8GA (R5-5625U/8GB/512GB/15.6FHD144HZ/RTX3050/W11SL/Đen) (NH.QHDSV.002) - Chính hãng,https://hoanghamobile.com/laptop/laptop-acer-gaming-aspire-7-a715-43g-r8ga-r5-5625u-8gb-512gb-15-6fhd144hz,"21,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/10/18/image-removebg-preview-52_638017091789031630.png'],ACER
323,Laptop Acer Nitro 5 Tiger AN515-58-79UJ ( i7-12700H/16GB/512GB PCIE/RTX3060/15.6 IPS 144Hz/WIN11/ĐEN) (NH.QHYSV.001) - Chính hãng,https://hoanghamobile.com/laptop/laptop-acer-nitro-5-tiger-an515-58-79uj-i7-12700h-16gb-512gb-pcie-rtx3060,"39,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/09/16/image-removebg-preview-2022-09-16t145717-836.png'],ACER
324,Laptop Gaming Acer Nitro 5 AN515-57-5669 (NH.QEHSV.001) (i5-11400H/8GB/512GB/GTX 1650/Windows 11) - Chính hãng,https://hoanghamobile.com/laptop/laptop-gaming-acer-nitro-5-an515-57-5669-chinh-hang,"22,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/07/28/image-removebg-preview-12.png'],ACER
325,Laptop Acer TravelMate B3 TMB311 31 C2HB N4020/4GB/128GB/Win11 - Chính hãng,https://hoanghamobile.com/lap-top/laptop-acer-travelmate-b3-tmb311-31-c2hb-n4020-4gb-128gb-win11-chinh-hang,"9,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/05/30/laptop-acer-travelmate-b3-tmb311-1.png'],ACER
326,"Laptop Gaming Acer Aspire 5 - A515-58GM-53PZ (NX.KQ4SV.008) - (i5-13420H/8GB/512GB/RTX 2050/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-gaming-acer-aspire-5-2023-a515-58gm-53pz-chinh-hang,"20,499,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/23/acer-gaming-aspire-5-2023-a515-58gm.png'],ACER
327,Laptop Acer Aspire 3 A315-58-589K i5-1135G7/8GB/256GB/15.6FHD/W11H/Safari Gold (NX.AM0SV.008) - Chính Hãng,https://hoanghamobile.com/laptop/laptop-acer-aspire-3-a315-58-589k-i5-1135g7-8gb-256gb-15-6fhd-w11h,"18,490,000 ₫",['Màu Vàng'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/11/12/image-removebg-preview-80.png'],ACER
328,"Laptop Gaming Acer Nitro V - ANV15-51-58AN (NH.QNASV.001) - (i5-13420H/8GB/512GB/RTX 2050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-gaming-acer-nitro-v-anv15-51-58an-chinh-hang,"21,499,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/28/nitro-v-frame-rtx2050.png'],ACER
